SAL_NAME21,street_percentage,rural_percentage,reserve_percentage,residential_percentage,weighted_street_pc,weighted_reserve_pc,weighted_rural_pc,weighted_resi_pc,total_coverage_pc,other_percentage,weighted_other_pc,distance
Lower Plenty,36.039526734353664,43.40126766772456,38.622266549534665,41.656281434851735,0.028746638094664063,0.06494728633141511,0.08743385235687867,0.15952926966718517,0.3985400329858483,34.52499934380837,0.05788298653570523,15.871296263961115
Macleod,22.78836916136809,0,78.83811784693651,23.17891822336751,0.038115406239080926,0.16878343020672001,0,0.11656951453696611,0.35061830478267625,23.45741936025799,0.027149953799909216,14.010013675449711
Maidstone,17.107588722196006,0,17.23947262288223,20.311427367352124,0.031200714357232217,0.007291635525417407,0,0.08518357317765225,0.1778109212445079,15.209150555190993,0.05413499818420604,8.614446847839087
Malvern,32.072539529664354,0,39.01717229542909,26.321342469514097,0.07194965329061843,0.013542663118005255,0,0.17459651717770666,0.270095564182586,12.89035787483231,0.01000673059625567,7.898837868443618
Malvern East,31.273084687411583,0,35.6959835484636,25.014694311883428,0.06747749175328921,0.04298444251838556,0,0.14063938642184146,0.26423814130007633,12.931700036315949,0.013136820606560096,11.363537527379426
Maribyrnong,12.919069426259597,0,19.493755329521097,18.303515320106655,0.018808116969392337,0.0329725142483142,0,0.04184582268810096,0.17143435092832338,17.03884414892758,0.07780789702251588,8.078220974785019
McKinnon,27.206957257094256,0,33.45036475142491,23.79867993167599,0.05370306481878153,0.018838477825007974,0,0.16100655007687423,0.24217086179428562,12.360725204347373,0.00862276907362189,12.593403207429924
Melbourne,20.67435835441222,0,32.5883586719596,14.737760191651594,0.05329773450904474,0.10295212935338528,0,0.0028747332661588727,0.19536772639352062,8.909742388315536,0.036243129264931735,1.4018859904700893
Mentone,24.256398063583937,0,37.74399742606537,36.086814018749074,0.05226337717146912,0.022279501536231927,0,0.20478004201218444,0.3015021047100356,14.03347688873115,0.022179183990150068,20.799993879307184
Middle Park,22.7254468420199,0,4.471759488561351,14.084672817003248,0.10158716871687555,9.295326731696512e-4,0,0.07018138351335636,0.1778189042040533,15.100381363501908,0.005120819300651734,4.104597092088487
Mitcham,32.86034390397579,0,66.70367323781538,31.85278080258318,0.0656476436684568,0.05923213235495753,0,0.18722872825573456,0.33182893341922026,15.951245597606345,0.019720429140071397,20.77586424899768
Mont Albert,44.13033346290882,0,59.203850609396284,31.51691098253871,0.09446141849103962,0.016549324446782844,0,0.21588318328763348,0.34015178752068786,18.1564355506442,0.013257861295231968,12.744412659845597
Mont Albert North,35.58904294104581,0,39.561997833332605,30.697308627132713,0.06814041949752626,0.051170287945737254,0,0.1937916648116819,0.32246017146823674,19.538226556582373,0.009357799213291338,13.055595901940173
Montmorency,36.09090930519253,0,52.86925728746519,42.36641163385336,0.066056682494182,0.03596522245343062,0,0.2937863055194871,0.4100494775175004,25.65849415700426,0.0142412670504007,17.767623392800242
Moonee Ponds,14.414738382944122,0,20.99247125136362,18.048819534963858,0.03247550638428925,0.01506916943257213,0,0.09024180652133909,0.15149023412360552,6.75277063621087,0.013703751785405073,6.521572260805359
Moorabbin,11.622459355635396,0,20.231177826843304,18.82154577051749,0.022461946852867624,0.009558170532669016,0,0.0490432763984426,0.10808772779949316,5.416543859078375,0.02702433401551393,16.398840558956074
Moorabbin Airport,1.6717044976151716,0,0,62.57940296594854,3.578198337288986e-4,0,0,2.2078147100828e-6,0.03514454149785782,3.5545471979017016,0.03478451384941884,21.743934611280604
Mordialloc,23.507327936456864,0,28.091146716699512,38.741135301179845,0.04304285521301192,0.026786252872476195,0,0.12816662767378256,0.29320439986864927,24.367931230479527,0.09520866410937862,23.64706017000559
Mount Waverley,23.531195148104132,0,58.653870946588306,27.48990507949599,0.04732482283100343,0.03789696093423843,0,0.16899731459857256,0.2743901554044609,16.8778224780795,0.020171057040646447,16.206924259620017
Mulgrave,20.738293137181625,0,24.14947312356651,16.82909632871656,0.04757022188588626,0.009184853409064322,0,0.07995479965605157,0.16929706696583813,12.655978926893837,0.032587192014835994,22.43889001990161
Murrumbeena,29.32704108891815,0,22.926615876099863,27.011757441143946,0.06393914512515377,0.01879189051608578,0,0.17534416806875958,0.26377343544047194,11.200826924496207,0.005698231730472796,13.137333684384815
Newport,31.850363160599613,0,32.80004068061612,31.24309452474333,0.061527184137502265,0.03962959201549307,0,0.13587969823793603,0.2682835042776293,12.44448855191645,0.031247029886697975,8.018268753676953
Niddrie,14.730428828910034,0,61.74389103741819,24.625968961942416,0.02772493550027815,0.01872339479643755,0,0.16373095189727682,0.23460030025699355,20.94620797152057,0.02442101806300103,10.767531502049417
North Melbourne,26.41097299163083,0,24.353643679377377,29.672756226459057,0.09090919561868419,0.010333372826473376,0,0.05466515642106643,0.19114576558858534,8.211453629453024,0.035238040722361356,2.3703492289514836
Northcote,23.51641518960629,0,33.142961802170376,21.949422837202857,0.04931957950029465,0.04100505941070775,0,0.11959576928233574,0.23167823664060283,17.88053966321111,0.0217578284472647,5.676600767260883
Notting Hill,21.806697599751885,0,40.2275998872304,24.834572856309077,0.03155281850180917,0.0010592831770716462,0,0.06341491293677214,0.15894119812570595,10.532669279575815,0.062914183510053,18.659720672752027
Nunawading,24.966918604347164,0,48.68490261253145,27.831037364691113,0.051431692505936114,0.030605958222392572,0,0.15282075386527316,0.25071045922257823,8.70832462808477,0.015852054628976372,18.79544129109204
Oak Park,10.990354060431361,0,20.13218899575798,14.727216983678717,0.02127183735283498,0.013711731315497137,0,0.09679240158160378,0.14091215996200193,11.264422758112403,0.00913618971206604,11.469160355422218
Oakleigh,22.84296088891768,0,32.85794073537352,20.541902391510284,0.05284238790060252,0.02247057867357094,0,0.0893888549471219,0.19022045877942137,9.624944305949546,0.025518637258125993,15.109416767205783
Oakleigh East,17.560054907136617,0,25.670231544151022,17.36809791425373,0.04479253641679917,0.009457508521788715,0,0.11435071632962462,0.1750400835880179,12.961459067259346,0.006439322319805391,16.69073334118986
Oakleigh South,15.649259549042805,0,20.686975728184642,16.307047861935406,0.0215914612496974,0.007361311126688287,0,0.05038422620704993,0.17151611725042099,17.81333678378981,0.09217911866698536,16.817796409669544
Ormond,28.53474743675938,0,18.37485545002353,24.74746919884469,0.06193904505511718,0.00844746644559158,0,0.16836333457163968,0.24633569430402855,13.393984341788883,0.007585848231680096,12.122138525961686
Park Orchards,54.45968475131142,66.84951808461598,81.45256905002427,58.95309083665894,0.05220545921163424,0.059481064391925444,0.2535437654369908,0.25555911726521946,0.6315461505275801,58.64297438128187,0.010756744221810126,22.54644011935025
Parkdale,29.020011952268014,0,19.835603751103925,40.21206768211309,0.06377827428554649,0.012579383718414877,0,0.26962299788586297,0.3560124541756214,21.664295788773437,0.010031798285797061,22.29233965222513
Parkville,33.26830053437574,0,38.025104701846004,23.429354314905407,0.05306504238613908,0.183969137480569,0,0.02068307926266165,0.3184165498628015,22.61477054198234,0.060699290733431756,3.215713157318444
Pascoe Vale,13.540482916788704,0,39.01304054703058,16.48849449761698,0.026783252318155426,0.02854245131077464,0,0.11133342728120411,0.17108326814372934,8.22047571947819,0.00442413723359515,10.133739136921228
Pascoe Vale South,15.185242949399594,0,36.536056841260354,17.784905660424716,0.03762013030455192,0.018374248961839014,0,0.11604638998326178,0.18332076885983217,22.802358858975342,0.011279999610179451,8.160591654819422
Patterson Lakes,22.183131747518487,0,10.78768610926653,23.750609976712163,0.04731433473523042,0.009360589677028717,0,0.11587237365236319,0.18763777398998577,7.115863465695539,0.015090475925363427,32.44740602759691
Port Melbourne,14.50580619069258,0,27.189522802978196,19.346050734607832,0.032268985382777275,0.02011780822907336,0,0.02000004904948155,0.10138472425053068,4.831588821123503,0.0289978815891985,4.182333222024122
Prahran,33.33902366590218,0,30.268073374248395,24.197180856274628,0.07911505901340932,0.018083933323688385,0,0.1282464151970619,0.24253693324006403,9.882703650784238,0.017091525705904446,5.3093007766988025
Preston,14.949001121449012,0,17.668068175424327,15.370791652977466,0.030889205843330693,0.0072797663960303405,0,0.07594215202874434,0.13006926155042262,6.1829628497006235,0.015958137282317247,8.954090842604513
Princes Hill,13.142488080080033,0,24.425598681720455,18.811496752218616,0.05184670535922975,0.013228938916266381,0,0.09159197590937922,0.1727575010676149,24.965149544337084,0.016089880882739546,3.6025433922897663
Reservoir,12.500472875713008,0,20.326011405764714,14.119568776886982,0.023670182576899675,0.01870243735434188,0,0.0836035550161906,0.14090016948544423,11.795561497140504,0.014923994538012079,11.960919415504227
Richmond,20.993984148970622,0,37.49470210393593,21.556216299653876,0.053930508101521765,0.019768418832825322,0,0.09071485282177626,0.18940353283484065,9.270501758836602,0.024989753078717307,3.5286650725291797
Ringwood,23.78523053196248,0,35.928470650977076,30.332163199396767,0.045819638259394974,0.03487850443496074,0,0.14012315445331924,0.2670431978469778,18.61376587430507,0.04622190069930284,23.80733816038396
Ringwood East,38.24556545156711,0,64.7584700347232,36.29187957255815,0.08009833806159522,0.03948881270630305,0,0.23784933672545608,0.3836050242265263,35.26246095408075,0.026168536733171963,25.57598671060303
Ringwood North,35.11154194823996,0,54.76313229153875,39.41887009152787,0.05784301690922176,0.05210425747548317,0,0.2757074665916087,0.403437089438171,43.70811440239647,0.0177823484618574,23.725770903852425
Ripponlea,36.74641953101693,0,34.15612728973552,25.437829473449487,0.12658260414848835,0.0051495300384338414,0,0.13717747156556692,0.29837818794379684,29.12436090913271,0.02946858219130771,7.604413793598871
Rosanna,17.478159699605758,0,55.51386111959257,23.926540480641705,0.03434154846782832,0.04991936242601917,0,0.15772984371952925,0.25206986949215854,18.538151337593295,0.010079114878781797,12.516290214728908
Sandringham,44.97814866278064,0,48.32917268921067,42.86949681551322,0.09589846860984576,0.041003734812003305,0,0.2416263647133301,0.42181395144867845,31.295065695219492,0.043285383313499314,16.121123887814786
Seabrook,14.71404634910628,0,15.039726848296938,14.749757749104761,0.03340179926519791,0.01664627641637876,0,0.0921341096654742,0.14395923216943426,4.718225394415793,0.0017770468223833981,19.459500272396884
Seaholme,16.347712893039123,0,12.759655660526542,21.74012245450009,0.03330786095215201,0.037584834593920945,0,0.08994837070833643,0.1721672162619759,12.877923574189678,0.011326150007566496,11.865696771049224
Seddon,16.939723303269673,0,45.087809944563645,20.982665954494315,0.05155447973757676,0.00734332273511586,0,0.12744814072801333,0.1940753047108881,10.7389127834392,0.007729361510182162,6.346330860054994
South Kingsville,18.769613524630365,0,15.305802325321977,21.043496160548845,0.040825574145486314,0.0062049589798322275,0,0.1282988215825394,0.185378067375121,7.597279304363462,0.010048712667263059,8.24753182814299
South Melbourne,20.52328102358253,0,29.7444854006109,22.70282363518105,0.08897534418414327,0.0030548344179616633,0,0.05275345173424798,0.1684834726573168,7.318586584604142,0.023699842320963883,2.25495093471642
South Wharf,3.1451410464633427,0,0,0,0.009542221441285772,0,0,0,0.01930096135484051,1.4486356059116947,0.009758739913554738,1.5771958524153227
South Yarra,31.38765427096824,0,29.610094075426147,26.379927144536087,0.06627440968767734,0.0509808642313969,0,0.11648373376519028,0.2602841310416536,15.158589799013921,0.02654512335738907,3.7702728271835073
Southbank,12.769756827325804,0,20.33832802681638,0,0.04766009793067388,0.005596384643351425,0,0,0.09562041605566902,7.069407493354484,0.04236393348164372,1.297019395625794
Spotswood,18.631941515116516,0,14.35917134642156,30.217523784917333,0.030552267191231587,0.013653913927727558,0,0.04540012523396729,0.1320345115401798,7.182829693244594,0.04242820518725337,6.855164983432668
St Albans,8.114728462544516,0,7.6189930163396395,5.482999961825105,0.016856887861656365,0.00497845559029514,0,0.03328198969128065,0.06528754333374821,8.480686262253649,0.010170210190516062,15.89769165020891
St Helena,20.755954660719425,0,30.878959688794243,22.695831567759964,0.029827032882055488,0.024958276812663337,0,0.1644943022254747,0.23606196523508738,33.106023517826614,0.016782353314893843,20.165345123361043
St Kilda,24.94586053848593,0,22.02885374302566,22.89635389173285,0.06544927284614495,0.03335336825750643,0,0.08964085823533052,0.2074728455767985,9.77267356307178,0.019029346237816627,5.739223949839122
St Kilda East,34.3583721010758,0,45.65782641604969,24.258567004683695,0.07244043164566831,0.021692287673120345,0,0.16619280684832125,0.27237422532448646,21.301559957926994,0.012048699157376549,6.774787295416876
St Kilda West,31.946581447389967,0,8.795367082391078,22.862214289446776,0.11933194935392862,0.0076177109500171775,0,0.10323733494720642,0.25010272484660834,22.557057458660385,0.01991572959545612,4.91245791663161
Strathmore,13.865766917886827,0,39.50395248502012,17.263916783166728,0.03819187068837147,0.03832183783142212,0,0.098010526590847,0.18187818863192068,12.290709794556943,0.007353953521280083,9.858342165516742
Strathmore Heights,8.46018728587087,0,19.833554102443337,21.305007501572504,0.019371535581768892,0.06736922564541087,0,0.074090439835359,0.16938710177093164,10.23513463132237,0.008555900708392896,12.622315016799572
Sunshine,11.362711138215156,0,26.590976774766585,12.30247392582418,0.02445409043090383,0.019650226988136506,0,0.047045108978101456,0.11196428173497637,6.336627930026737,0.02081485533783458,11.679067945481686
Sunshine North,8.65095635184933,0,13.781795868397385,8.954567708124534,0.017579025246277885,0.0039761874631918095,0,0.03486845028267074,0.07038618074459776,3.6883933779097045,0.013962517752457333,12.494050874999148
Sunshine West,6.6060318729258425,0,19.314197873298745,6.721403390987346,0.013168808978496687,0.011575909062860067,0,0.030754929716105515,0.06345502209809009,2.8095676178580846,0.007955374340627824,13.505073889901977
Surrey Hills,48.12529719304337,0,57.21088856351755,33.91699588008348,0.10227567619994442,0.01769767146146303,0,0.23598021516374237,0.3682818155945786,20.28062702137878,0.012328252769428812,11.975655255334136
Sydenham,7.150375598556959,0,8.425642016178053,6.829048242175531,0.01702453126860462,0.0016820638497329703,0,0.04476393981861331,0.06808182325805025,5.33402468184058,0.0046112883210993405,21.570404095282296
Taylors Lakes,9.289110997953342,0,12.146824361713678,8.688069544095695,0.018553601444955995,0.009640693157057133,0,0.04858914761100959,0.08508282174321757,5.134669319850695,0.00829937953019485,20.180280812315733
Templestowe,24.458762436915308,32.941205496672296,47.379582473996756,32.68214391605017,0.029946320553539026,0.15099094888474632,0.010221919837377158,0.16207774414858706,0.36440294395603645,34.97218005299717,0.011166010531786888,17.653348995206933
Templestowe Lower,22.915638510217384,49.69421015333147,46.7379042897096,26.886551630119225,0.04418764527200667,0.05963360515886271,0.002845126863604171,0.16589229820455684,0.28757930207329613,26.422771440907972,0.015020626574265759,14.274471345593472
Thornbury,17.95221585260706,0,32.68955670646605,16.953328746175448,0.04094899909330665,0.024837060259137143,0,0.09574778683116089,0.1788101052522497,13.173034432925334,0.017276259068645012,7.266068704203351
Toorak,46.79185472911761,0,33.069265442681235,32.032249608575455,0.0954766993210079,0.0035167947090388105,0,0.2289889749605949,0.34109274379243626,18.609408333400854,0.013110274801794658,5.667590233206213
Tottenham,10.522942963637178,0,0,10.882034608267277,0.00608693940885428,0,0,2.238829809034427e-7,0.09214233078735369,9.133879879799936,0.0860551674955185,9.763009946727456
Travancore,34.83088777615729,0,23.561488925198233,28.90603087793307,0.06750424425014151,0.03629886218078488,0,0.10801360756825801,0.26238364154145744,18.159322142535554,0.050566927542273016,4.439060637732546
Tullamarine,8.13286872961369,0,63.721149553873246,4.325509090297008,0.02256749072575799,0.019361668298794325,0,0.0014146114121981262,0.08133448310923799,5.761178396070143,0.03799071267248756,14.509358415160008
Vermont,27.55218424777225,0,57.34095318720826,31.873830417936173,0.0500325527159177,0.07305300346152192,0,0.19045655317093707,0.32434880930837656,11.561150845813136,0.010806699959999843,20.966681224265127
Vermont South,25.27185695228252,0,49.91414402132169,28.645500061621938,0.04430366111912027,0.10929410657359746,0,0.15206399906010246,0.31954736965994307,18.54387340336283,0.013885602907122865,20.277903967226752
Viewbank,21.174766870271238,36.85116392246787,41.846331816241495,26.40270323775939,0.02676258623006967,0.15713192137480966,0.01192247929087472,0.09880484943470406,0.32386394261778106,31.945341065429524,0.02924210628732293,14.130569091788157
Warrandyte,55.01260910994799,57.51381153719264,84.95827093191959,48.656180902609435,0.048185796137162874,0.21879330007025083,0.22067696430739847,0.1184073729739913,0.6171684038615292,39.902712027909985,0.011104970372725646,22.8900410570363
Warrandyte South,51.1024907817863,44.560964999280564,62.639678491243764,53.364986827056924,0.026871830341187664,0.007307510570954837,0.3771156225338836,0.04499352788177623,0.45859779103710263,44.87891382642099,0.002309299709300327,25.478693797859012
Warranwood,41.063892462954456,59.18275750739487,89.47407108076726,48.57737694123586,0.05397099744403534,0.031046423980317043,0.03739534356380692,0.3493662272784798,0.5048745845930499,64.27839073986303,0.0330955923264107,25.666689091854693
Waterways,19.09495867821954,0,49.29812852828251,38.388145978024355,0.04519325137207827,0.009004545150532051,0,0.1127438522454206,0.2664126711100742,22.037886379367947,0.09947102234204329,26.690501633448296
Watsonia,14.916504539345127,0,15.416786859236167,18.857492924514244,0.03721046034560006,0.013760500876684916,0,0.11330570230047873,0.17287931694073913,14.23510563837009,0.00860265341797542,15.6685879614284
Watsonia North,17.393210330456863,0,46.546281719145185,17.381800943807498,0.04421214534006063,0.04231875236636186,0,0.10598297593691461,0.21390655112961257,47.37594734474929,0.02139267748627549,16.949752457847563
West Footscray,21.54503256082486,0,19.95502727786482,27.37368655917296,0.041681191798755984,0.011022435209787254,0,0.11854077993879464,0.19738571107803482,8.213914068446819,0.02614130413069694,8.271701472667884
West Melbourne,8.567503859540949,0,48.050040975007434,18.949285982228027,0.0114405950419472,0.009428177181689297,0,0.0018057522871793733,0.04115072304717124,2.2066026018982328,0.018476198536355366,3.381649184541023
Wheelers Hill,22.212752834050566,0,52.51377788217574,20.63255769160766,0.042648397826751325,0.11080156702374867,0,0.11758599510714172,0.27532463970434184,15.825339829150515,0.004288679746700122,22.254312493493813
Williamstown,30.92398599957354,0,11.624272802513449,35.621756896471204,0.06892700283209786,0.02505253826208558,0,0.14387177298095744,0.25997729527573504,14.030270902948144,0.022125981200594166,8.28703857066049
Williamstown North,15.167455320880599,0,14.524611064766841,27.64590562769358,0.030044813679389226,0.004675083447009837,0,0.03666990643467729,0.11798942972138474,7.314519044414938,0.04659962616030839,9.328396614111565
Windsor,24.835035908320172,0,30.3504160568,19.078525727717743,0.06880780553775157,0.007753728422130765,0,0.09915685426277665,0.20122974839497576,14.35940614879738,0.025511360172316762,5.180739037530624
Wonga Park,49.06692709577315,54.80418212700982,86.6882183297942,44.91514309181946,0.021997475201832175,0.13816632755037483,0.3700985580470357,0.04345915788756411,0.5816973591032003,33.630324414954885,0.007975840416393444,28.39046639489713
Yallambie,27.309082043963322,0,48.67528032876032,27.31771501876065,0.035029870538221965,0.04265953828525756,0,0.08375932241424783,0.3843866874731881,46.69099134052582,0.22293795623546073,15.152374410930106
Yarraville,23.495088674090486,0,23.572304200835557,26.984390803114078,0.04651153562560664,0.028282390760525328,0,0.11621191089974216,0.2113031393160038,8.073955448335107,0.02029730203012969,7.15166618452901
